acc,uacc,time
0.5368852362036705,0.3336065389215945,60.672099
0.4844262272119522,0.43647539764642707,56.953307
0.5221311405301094,0.3881147429347039,60.724882
0.4991803228855133,0.3786885075271129,61.534829
0.5418032720685005,0.3053278498351573,78.201639
0.5377049088478089,0.4147540867328642,66.947379
0.5418032765388489,0.41147539764642704,73.838213
0.5090163871645927,0.33975408524274814,52.098693
0.5131147488951683,0.28032786548137667,77.476651
0.509016390144825,0.3692623019218444,53.506182
0.5081967130303383,0.40286885052919386,55.195382
0.5172131150960922,0.3122950986027717,48.788703
0.5229508116841316,0.26311473995447154,57.367643
0.5229508116841316,0.3303278811275957,67.314608
0.5008196733891964,0.5200819555670022,70.231045
0.5114754021167756,0.40532783716917026,74.072251
0.5590163886547088,0.452868866175413,60.09165
0.5245901554822922,0.35532785132527334,58.496005
0.5409836038947106,0.2545081913471222,70.640251
0.5196721225976944,0.33811475560069076,55.564111
0.5598360553383828,0.3475409910082817,57.49712
0.5508196622133255,0.3499999776482581,82.605525
0.5393442526459694,0.21639341190457329,72.352024
0.49262294769287107,0.37950818017125126,51.130471
0.5393442571163177,0.34836066365241997,61.512682
0.5213114693760872,0.3795082099735735,72.177625
0.5155737578868866,0.3536885216832161,67.386793
0.5106557324528694,0.3286885358393191,69.41869
0.4991803243756294,0.36229506880044926,78.016532
0.5090163841843605,0.2053278483450413,60.513162
